,molecule_chembl_id,canonical_smiles,standard_value,standard_units,target_chembl_id,target_organism,MW,LogP,HBA,HBD,RotatableBonds,violations,uM,pMIC_ug/mL-1,pMIC_uM,NEW_SMILES,ROMol,logP,TPSA,CSP3,NumRings,HetAtoms,RotBonds,Molecule,QED,SA,Dataset
729,CHEMBL4081778,Cc1cccc2nc(N/N=C/c3ccc(Cl)cc3Cl)sc12,26.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,335.00507371200007,5.357520000000002,4,1,3.0,1.0,77.32410995488435,-1.414973347970818,-1.8883149297239457,Cc1cccc2nc(N/N=C/c3ccc(Cl)cc3Cl)sc12,<rdkit.Chem.rdchem.Mol object at 0x7a24137018c0>,5.357520000000002,37.28,0.06666666666666667,3,6,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419db7f40>,0.5164810983413157,2.2961859281244763,Fusarium oxysporum
730,CHEMBL4098289,Cc1cccc2nc(N/N=C/c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])sc12,22.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,357.053174832,3.8671200000000017,8,1,5.0,0.0,61.564120430613016,-1.3424226808222062,-1.7893276790670567,Cc1cccc2nc(N/N=C/c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])sc12,<rdkit.Chem.rdchem.Mol object at 0x7a2413701930>,3.8671200000000017,123.56,0.06666666666666667,3,10,5,<rdkit.Chem.rdchem.Mol object at 0x7a2419db80b0>,0.4198215546365176,2.519282884528291,Fusarium oxysporum
731,CHEMBL4071238,Cc1cccc2nc(N/N=C/c3ccc(F)cc3F)sc12,18.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,303.064174792,4.328920000000002,4,1,3.0,0.0,59.33994204465659,-1.255272505103306,-1.7733471178200861,Cc1cccc2nc(N/N=C/c3ccc(F)cc3F)sc12,<rdkit.Chem.rdchem.Mol object at 0x7a24137019a0>,4.328920000000002,37.28,0.06666666666666667,3,6,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419db8190>,0.5774269351700042,2.3313666973552447,Fusarium oxysporum
732,CHEMBL4064771,Cc1cccc2nc(N/N=C/c3ccc(Br)cc3Br)sc12,16.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,422.904042552,5.575720000000002,4,1,3.0,1.0,37.63386483327021,-1.2041199826559248,-1.5755788207533938,Cc1cccc2nc(N/N=C/c3ccc(Br)cc3Br)sc12,<rdkit.Chem.rdchem.Mol object at 0x7a2413701a10>,5.575720000000002,37.28,0.06666666666666667,3,6,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419db8270>,0.4399624308642553,2.431144389662938,Fusarium oxysporum
733,CHEMBL4086246,Cc1cccc2nc(N/N=C/c3ccc(O)cc3O)sc12,27.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,299.072847656,3.4619200000000014,6,3,3.0,0.0,90.19391692138097,-1.4313637641589874,-1.9551772477795892,Cc1cccc2nc(N/N=C/c3ccc(O)cc3O)sc12,<rdkit.Chem.rdchem.Mol object at 0x7a2413701a80>,3.4619200000000014,77.74000000000001,0.06666666666666667,3,6,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419db8350>,0.5110275800918598,2.4618020819706317,Fusarium oxysporum
734,CHEMBL4082734,COc1cc(/C=N/Nc2nc3cccc(C)c3s2)cc(OC)c1OC,23.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,357.11471246799994,4.076520000000003,7,1,6.0,0.0,64.34736385636548,-1.3617278360175928,-1.8085307596928581,COc1cc(/C=N/Nc2nc3cccc(C)c3s2)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x7a2413701af0>,4.076520000000003,64.97,0.2222222222222222,3,7,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419db8430>,0.5319230927052581,2.2943292426771844,Fusarium oxysporum
735,CHEMBL4093015,Cc1cccc2nc(N/N=C/c3cc(O)c(O)c(O)c3)sc12,22.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,315.06776227600005,3.1675200000000014,7,4,3.0,0.0,69.76286966393322,-1.3424226808222062,-1.8436243367980514,Cc1cccc2nc(N/N=C/c3cc(O)c(O)c(O)c3)sc12,<rdkit.Chem.rdchem.Mol object at 0x7a2413701b60>,3.1675200000000014,97.97000000000001,0.06666666666666667,3,7,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419db8510>,0.3379795546179661,2.554801024680552,Fusarium oxysporum
736,CHEMBL4078443,Cc1cccc2nc(N/N=C/c3cccs3)sc12,23.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,273.039439352,4.1122200000000015,5,1,3.0,0.0,84.13013102353447,-1.3617278360175928,-1.9249515652825868,Cc1cccc2nc(N/N=C/c3cccs3)sc12,<rdkit.Chem.rdchem.Mol object at 0x7a2413701bd0>,4.1122200000000015,37.28,0.07692307692307693,3,5,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419db85f0>,0.5756737029913152,2.4295385029149905,Fusarium oxysporum
737,CHEMBL4086305,Cc1cccc2nc(N/N=C/c3cc4ccccc4[nH]3)sc12,22.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,306.093917448,4.532020000000002,4,2,3.0,0.0,71.80297264306742,-1.3424226808222062,-1.8561424244060432,Cc1cccc2nc(N/N=C/c3cc4ccccc4[nH]3)sc12,<rdkit.Chem.rdchem.Mol object at 0x7a2413701c40>,4.532020000000002,53.07,0.058823529411764705,4,5,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419db86d0>,0.43133835592715913,2.5206670258258104,Fusarium oxysporum
738,CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,24.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,530.148760736,4.205800000000003,7,0,7.0,1.0,45.16031913292188,-1.380211241711606,-1.6547570022781128,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a2413701cb0>,4.205800000000003,69.06,0.38461538461538464,5,10,7,<rdkit.Chem.rdchem.Mol object at 0x7a2419db87b0>,0.45541449702144693,3.4373369828621243,Fusarium oxysporum
748,CHEMBL75,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,12.5,ug.mL-1,CHEMBL612648,Fusarium oxysporum,530.148760736,4.205800000000003,7,0,7.0,1.0,23.520999548396812,-1.0969100130080565,-1.3714557735745634,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a2413701d20>,4.205800000000003,69.06,0.38461538461538464,5,10,7,<rdkit.Chem.rdchem.Mol object at 0x7a2419db8890>,0.45541449702144693,3.4373369828621243,Fusarium oxysporum
749,CHEMBL4228413,O=C1Oc2cc([N+](=O)[O-])ccc2N/C1=C\C(=O)c1ccc(C2CCCCC2)cc1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,392.13722174,4.740200000000003,6,1,4.0,0.0,63.70871356817211,-1.3979400086720377,-1.8041988357226817,O=C1Oc2cc([N+](=O)[O-])ccc2N/C1=C\C(=O)c1ccc(C2CCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a2413701d90>,4.740200000000003,98.53999999999999,0.2727272727272727,4,7,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419db8970>,0.2014856038903671,2.624849907619465,Fusarium oxysporum
750,CHEMBL4224688,O=C1Oc2ccc([N+](=O)[O-])cc2N/C1=C\C(=O)c1ccc(C2CCCCC2)cc1,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,392.13722174,4.740200000000003,6,1,4.0,0.0,127.41742713634422,-1.6989700043360187,-2.105228831386663,O=C1Oc2ccc([N+](=O)[O-])cc2N/C1=C\C(=O)c1ccc(C2CCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a2413701e00>,4.740200000000003,98.53999999999999,0.2727272727272727,4,7,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419db8a50>,0.2014856038903671,2.5923297964053766,Fusarium oxysporum
751,CHEMBL4227336,O=C1Oc2ccc(Cl)cc2N/C1=C\C(=O)c1ccc(C2CCCCC2)cc1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,381.11317118,5.485400000000004,4,1,3.0,1.0,65.46919150786017,-1.3979400086720377,-1.8160369777656955,O=C1Oc2ccc(Cl)cc2N/C1=C\C(=O)c1ccc(C2CCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a2413701e70>,5.485400000000004,55.4,0.2727272727272727,4,5,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419db8b30>,0.33054931530069287,2.47720051805104,Fusarium oxysporum
752,CHEMBL4226872,Cc1ccc2c(c1)N/C(=C\C(=O)c1ccc(C3CCCCC3)cc1)C(=O)O2,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,361.16779359599997,5.140420000000004,4,1,3.0,1.0,138.33516396866978,-1.6989700043360187,-2.1409325891941013,Cc1ccc2c(c1)N/C(=C\C(=O)c1ccc(C3CCCCC3)cc1)C(=O)O2,<rdkit.Chem.rdchem.Mol object at 0x7a2413701ee0>,5.140420000000004,55.400000000000006,0.30434782608695654,4,4,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419db8c10>,0.35586267160459845,2.471170340536247,Fusarium oxysporum
753,CHEMBL4224894,O=C1Oc2cc([N+](=O)[O-])ccc2N/C1=C\C(=O)c1ccc(-c2ccccc2)cc1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,386.090271548,4.359500000000002,6,1,4.0,0.0,64.70598892751117,-1.3979400086720377,-1.8109444790890985,O=C1Oc2cc([N+](=O)[O-])ccc2N/C1=C\C(=O)c1ccc(-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a2413701f50>,4.359500000000002,98.53999999999999,0.0,4,7,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419db8cf0>,0.17863132280592675,2.427332020687121,Fusarium oxysporum
754,CHEMBL4225754,O=C1Oc2ccc([N+](=O)[O-])cc2N/C1=C\C(=O)c1ccc(-c2ccccc2)cc1,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,386.090271548,4.359500000000002,6,1,4.0,0.0,129.41197785502234,-1.6989700043360187,-2.11197447475308,O=C1Oc2ccc([N+](=O)[O-])cc2N/C1=C\C(=O)c1ccc(-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a2413701fc0>,4.359500000000002,98.53999999999999,0.0,4,7,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419db8dd0>,0.17863132280592675,2.3948119094730345,Fusarium oxysporum
755,CHEMBL4226284,O=C1Oc2cc([N+](=O)[O-])ccc2N/C1=C\C(=O)c1cccc2ccccc12,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,360.074621484,3.8457000000000017,6,1,3.0,0.0,69.3818080899188,-1.3979400086720377,-1.8412456133677118,O=C1Oc2cc([N+](=O)[O-])ccc2N/C1=C\C(=O)c1cccc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a2413702030>,3.8457000000000017,98.53999999999999,0.0,4,7,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419db8eb0>,0.19022291618142173,2.549195492307552,Fusarium oxysporum
756,CHEMBL4225704,O=C1Oc2ccc([N+](=O)[O-])cc2N/C1=C\C(=O)c1cccc2ccccc12,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,360.074621484,3.8457000000000017,6,1,3.0,0.0,138.7636161798376,-1.6989700043360187,-2.142275609031693,O=C1Oc2ccc([N+](=O)[O-])cc2N/C1=C\C(=O)c1cccc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a24137020a0>,3.8457000000000017,98.53999999999999,0.0,4,7,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419db8f90>,0.19022291618142173,2.514141346453405,Fusarium oxysporum
757,CHEMBL4226228,O=C1Oc2cc([N+](=O)[O-])ccc2N/C1=C\C(=O)C1CC1,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,274.05897142,1.7886999999999997,6,1,3.0,0.0,182.32737244377017,-1.6989700043360187,-2.2608518733116,O=C1Oc2cc([N+](=O)[O-])ccc2N/C1=C\C(=O)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x7a2413702110>,1.7886999999999997,98.53999999999999,0.23076923076923078,3,7,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419db9070>,0.2964351464415027,2.8352665646222075,Fusarium oxysporum
758,CHEMBL4227077,O=C1Oc2ccc([N+](=O)[O-])cc2N/C1=C\C(=O)C1CC1,12.5,ug.mL-1,CHEMBL612648,Fusarium oxysporum,274.05897142,1.7886999999999997,6,1,3.0,0.0,45.58184311094254,-1.0969100130080565,-1.6587918819836378,O=C1Oc2ccc([N+](=O)[O-])cc2N/C1=C\C(=O)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x7a2413702180>,1.7886999999999997,98.53999999999999,0.23076923076923078,3,7,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419db9150>,0.2964351464415027,2.7861907604264022,Fusarium oxysporum
759,CHEMBL4226758,O=C1Oc2ccc(Cl)cc2N/C1=C\C(=O)C1CC1,12.5,ug.mL-1,CHEMBL612648,Fusarium oxysporum,263.03492086,2.533900000000001,4,1,2.0,0.0,47.40594660194174,-1.0969100130080565,-1.6758328229910346,O=C1Oc2ccc(Cl)cc2N/C1=C\C(=O)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137021f0>,2.533900000000001,55.4,0.23076923076923078,3,5,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419db9230>,0.5060839355491628,2.691781887530375,Fusarium oxysporum
760,CHEMBL4225045,O=C1Oc2ccccc2N/C1=C\C(=O)C1CC1,100.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,229.073893212,1.8804999999999998,4,1,2.0,0.0,436.23355944772845,-2.0,-2.6397190728023663,O=C1Oc2ccccc2N/C1=C\C(=O)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x7a2413702260>,1.8804999999999998,55.4,0.23076923076923078,3,4,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419db9310>,0.47765609079218635,2.6344502356867103,Fusarium oxysporum
765,CHEMBL4293120,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)Oc1ccc2c(=O)c3ccccc3oc2c1,27.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,459.16818751999995,4.987600000000005,6,1,5.0,0.0,58.75977697400204,-1.4313637641589874,-1.7690801387325135,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)Oc1ccc2c(=O)c3ccccc3oc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a24137022d0>,4.987600000000005,94.83999999999999,0.2222222222222222,4,7,5,<rdkit.Chem.rdchem.Mol object at 0x7a2419db93f0>,0.2567454483724878,2.6959096441116053,Fusarium oxysporum
766,CHEMBL4284949,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)Oc1ccc2c(=O)c3ccccc3oc2c1,22.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,475.16310214,4.693200000000004,7,2,5.0,0.0,46.26737918430608,-1.3424226808222062,-1.6652748995856939,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)Oc1ccc2c(=O)c3ccccc3oc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413702340>,4.693200000000004,115.07000000000001,0.2222222222222222,4,8,5,<rdkit.Chem.rdchem.Mol object at 0x7a2419db94d0>,0.24434642119885774,2.810392015969283,Fusarium oxysporum
767,CHEMBL4291437,CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Oc1ccc2c(=O)c3ccccc3oc2c1,21.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,498.1790865519999,5.468900000000005,6,2,5.0,1.0,42.12342162536228,-1.3222192947339193,-1.6245236410666255,CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Oc1ccc2c(=O)c3ccccc3oc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a24137023b0>,5.468900000000005,110.63000000000001,0.20689655172413793,5,8,5,<rdkit.Chem.rdchem.Mol object at 0x7a2419db95b0>,0.18890389271940283,2.9129527627918037,Fusarium oxysporum
768,CHEMBL4277396,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)Oc1ccc2c(=O)c3ccccc3oc2c1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,409.15253745599995,4.251100000000004,6,0,2.0,0.0,61.0593056824232,-1.3979400086720377,-1.785751861541308,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)Oc1ccc2c(=O)c3ccccc3oc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413702420>,4.251100000000004,86.05,0.34782608695652173,4,7,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419db9690>,0.35728040388505117,2.773767213547659,Fusarium oxysporum
769,CHEMBL4278171,Cl.N[C@@H](Cc1ccccc1)C(=O)Oc1ccc2c(=O)c3ccccc3oc2c1,26.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,359.115758024,3.8434000000000026,5,1,4.0,0.0,65.68277241929859,-1.414973347970818,-1.8174514757342772,N[C@@H](Cc1ccccc1)C(=O)Oc1ccc2c(=O)c3ccccc3oc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413702490>,3.8434000000000026,82.53000000000002,0.09090909090909091,4,6,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419db9770>,0.34290642499059376,2.502663943999984,Fusarium oxysporum
770,CHEMBL4277779,Cl.N[C@@H](Cc1ccc(O)cc1)C(=O)Oc1ccc2c(=O)c3ccccc3oc2c1,23.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,375.110672644,3.549000000000002,6,2,4.0,0.0,55.84679524379552,-1.3617278360175928,-1.7469982562722368,N[C@@H](Cc1ccc(O)cc1)C(=O)Oc1ccc2c(=O)c3ccccc3oc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413702500>,3.549000000000002,102.76,0.09090909090909091,4,7,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419db9850>,0.3227089460253529,2.6335744617358685,Fusarium oxysporum
771,CHEMBL4288426,Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Oc1ccc2c(=O)c3ccccc3oc2c1,20.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,398.12665705599994,4.324700000000003,5,2,4.0,0.0,45.98980406043978,-1.3010299956639813,-1.662661559266339,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Oc1ccc2c(=O)c3ccccc3oc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413702570>,4.324700000000003,98.32000000000001,0.08333333333333333,5,7,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419db9930>,0.2717546679761142,2.7382386421190876,Fusarium oxysporum
772,CHEMBL4284633,Cl.O=C(Oc1ccc2c(=O)c3ccccc3oc2c1)[C@@H]1CCCN1,28.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,309.10010796000006,3.0254000000000003,5,1,2.0,0.0,80.975874973249,-1.4471580313422192,-1.90835564941455,O=C(Oc1ccc2c(=O)c3ccccc3oc2c1)[C@@H]1CCCN1,<rdkit.Chem.rdchem.Mol object at 0x7a24137025e0>,3.0254000000000003,68.54,0.2222222222222222,4,6,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419db9a10>,0.44755183842059787,2.7132414661664424,Fusarium oxysporum
783,CHEMBL4443421,Cc1ccccc1CN1c2ccccc2C2(Cc3ccccc3C)CCN(C(=O)C(F)(F)F)C12,250.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,464.207548144,5.924840000000005,2,0,4.0,1.0,538.177215298871,-2.3979400086720375,-2.730925307178319,Cc1ccccc1CN1c2ccccc2C2(Cc3ccccc3C)CCN(C(=O)C(F)(F)F)C12,<rdkit.Chem.rdchem.Mol object at 0x7a2413702650>,5.924840000000005,23.55,0.32142857142857145,5,6,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419db9af0>,0.4782524764175389,3.5032811951117804,Fusarium oxysporum
784,CHEMBL4454074,CCCCC(=O)N1CCC2(Cc3ccccc3C)c3ccccc3N(Cc3ccccc3C)C12,125.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,452.282763772,6.552740000000007,2,0,7.0,1.0,276.1564326774801,-2.0969100130080562,-2.4411551639594635,CCCCC(=O)N1CCC2(Cc3ccccc3C)c3ccccc3N(Cc3ccccc3C)C12,<rdkit.Chem.rdchem.Mol object at 0x7a24137026c0>,6.552740000000007,23.550000000000004,0.3870967741935484,5,3,7,<rdkit.Chem.rdchem.Mol object at 0x7a2419db9bd0>,0.40560393118450677,3.399291369758563,Fusarium oxysporum
785,CHEMBL4470961,CCCCCC(=O)N1CCC2(Cc3ccccc3C)c3ccccc3N(Cc3ccccc3C)C12,125.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,466.298413836,6.942840000000008,2,0,8.0,1.0,267.85580357812483,-2.0969100130080562,-2.4279010605824998,CCCCCC(=O)N1CCC2(Cc3ccccc3C)c3ccccc3N(Cc3ccccc3C)C12,<rdkit.Chem.rdchem.Mol object at 0x7a2413702730>,6.942840000000008,23.550000000000004,0.40625,5,3,8,<rdkit.Chem.rdchem.Mol object at 0x7a2419db9cb0>,0.33565695834492115,3.4010799737416093,Fusarium oxysporum
786,CHEMBL4466794,CCCCCCC(=O)N1CCC2(Cc3ccccc3C)c3ccccc3N(Cc3ccccc3C)C12,125.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,480.3140639,7.332940000000009,2,0,9.0,1.0,260.03960923327827,-2.0969100130080562,-2.415039504744929,CCCCCCC(=O)N1CCC2(Cc3ccccc3C)c3ccccc3N(Cc3ccccc3C)C12,<rdkit.Chem.rdchem.Mol object at 0x7a24137027a0>,7.332940000000009,23.550000000000004,0.42424242424242425,5,3,9,<rdkit.Chem.rdchem.Mol object at 0x7a2419db9d90>,0.2993127889109859,3.4175902372999953,Fusarium oxysporum
787,CHEMBL4551824,CCCCCCCC(=O)N1CCC2(Cc3ccccc3C)c3ccccc3N(Cc3ccccc3C)C12,125.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,494.329713964,7.723040000000009,2,0,10.0,1.0,252.66664375822418,-2.0969100130080562,-2.4025479115363595,CCCCCCCC(=O)N1CCC2(Cc3ccccc3C)c3ccccc3N(Cc3ccccc3C)C12,<rdkit.Chem.rdchem.Mol object at 0x7a2413702810>,7.723040000000009,23.550000000000004,0.4411764705882353,5,3,10,<rdkit.Chem.rdchem.Mol object at 0x7a2419db9e70>,0.26934982159184073,3.4351648357699993,Fusarium oxysporum
788,CHEMBL4436305,Cc1ccccc1CN1c2ccccc2C2(Cc3ccccc3C)CCN(C(=O)c3ccccc3C)C12,250.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,486.26711370799995,6.984760000000008,2,0,5.0,1.0,513.7067227771394,-2.3979400086720375,-2.7107152492865527,Cc1ccccc1CN1c2ccccc2C2(Cc3ccccc3C)CCN(C(=O)c3ccccc3C)C12,<rdkit.Chem.rdchem.Mol object at 0x7a2413702880>,6.984760000000008,23.55,0.2647058823529412,6,3,5,<rdkit.Chem.rdchem.Mol object at 0x7a2419db9f50>,0.3036493973660107,3.370117675453681,Fusarium oxysporum
793,CHEMBL4539026,CCC(=O)N1CCC2(Cc3cccc(C)c3)c3ccccc3N(Cc3cccc(C)c3)C12,125.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,424.251463644,5.772540000000006,2,0,5.0,1.0,294.4030448340508,-2.0969100130080562,-2.4689422973359383,CCC(=O)N1CCC2(Cc3cccc(C)c3)c3ccccc3N(Cc3cccc(C)c3)C12,<rdkit.Chem.rdchem.Mol object at 0x7a24137028f0>,5.772540000000006,23.550000000000004,0.3448275862068966,5,3,5,<rdkit.Chem.rdchem.Mol object at 0x7a2419dba030>,0.5188524192240437,3.3574553860546006,Fusarium oxysporum
794,CHEMBL4548563,CCCC(=O)N1CCC2(Cc3cccc(C)c3)c3ccccc3N(Cc3cccc(C)c3)C12,125.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,438.267113708,6.162640000000007,2,0,6.0,1.0,284.9879735075179,-2.0969100130080562,-2.454826533168067,CCCC(=O)N1CCC2(Cc3cccc(C)c3)c3ccccc3N(Cc3cccc(C)c3)C12,<rdkit.Chem.rdchem.Mol object at 0x7a2413702960>,6.162640000000007,23.550000000000004,0.36666666666666664,5,3,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419dba110>,0.4599083548986727,3.362455252337895,Fusarium oxysporum
795,CHEMBL4465559,Cc1cccc(CN2c3ccccc3C3(Cc4cccc(C)c4)CCN(C(=O)C(C)C)C23)c1,125.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,438.26711370799995,6.018540000000006,2,0,5.0,1.0,284.98797350751784,-2.0969100130080562,-2.454826533168067,Cc1cccc(CN2c3ccccc3C3(Cc4cccc(C)c4)CCN(C(=O)C(C)C)C23)c1,<rdkit.Chem.rdchem.Mol object at 0x7a24137029d0>,6.018540000000006,23.55,0.36666666666666664,5,3,5,<rdkit.Chem.rdchem.Mol object at 0x7a2419dba1f0>,0.48635282349300835,3.381480131311106,Fusarium oxysporum
796,CHEMBL4528886,Cc1cccc(CN2c3ccccc3C3(Cc4cccc(C)c4)CCN(C(=O)C(F)(F)F)C23)c1,250.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,464.207548144,5.924840000000005,2,0,4.0,1.0,538.177215298871,-2.3979400086720375,-2.730925307178319,Cc1cccc(CN2c3ccccc3C3(Cc4cccc(C)c4)CCN(C(=O)C(F)(F)F)C23)c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413702a40>,5.924840000000005,23.55,0.32142857142857145,5,6,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419dba2d0>,0.4782524764175389,3.469297541265626,Fusarium oxysporum
797,CHEMBL4579183,CCCCC(=O)N1CCC2(Cc3cccc(C)c3)c3ccccc3N(Cc3cccc(C)c3)C12,125.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,452.282763772,6.552740000000007,2,0,7.0,1.0,276.1564326774801,-2.0969100130080562,-2.4411551639594635,CCCCC(=O)N1CCC2(Cc3cccc(C)c3)c3ccccc3N(Cc3cccc(C)c3)C12,<rdkit.Chem.rdchem.Mol object at 0x7a2413702ab0>,6.552740000000007,23.550000000000004,0.3870967741935484,5,3,7,<rdkit.Chem.rdchem.Mol object at 0x7a2419dba3b0>,0.40560393118450677,3.366001259868452,Fusarium oxysporum
798,CHEMBL4455348,CCCCCC(=O)N1CCC2(Cc3cccc(C)c3)c3ccccc3N(Cc3cccc(C)c3)C12,125.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,466.298413836,6.942840000000008,2,0,8.0,1.0,267.85580357812483,-2.0969100130080562,-2.4279010605824998,CCCCCC(=O)N1CCC2(Cc3cccc(C)c3)c3ccccc3N(Cc3cccc(C)c3)C12,<rdkit.Chem.rdchem.Mol object at 0x7a2413702b20>,6.942840000000008,23.550000000000004,0.40625,5,3,8,<rdkit.Chem.rdchem.Mol object at 0x7a2419dba490>,0.33565695834492115,3.3687786789967493,Fusarium oxysporum
